entity,predict,output
POI,ud . karya sari,ud . karya sari
POI,toko kelontong dan pulsa apk,toko kelontong dan pulsa apk
POI,perumahan bumi cipta laras,perumahan bumi cipta laras
POI,ud amelia,ud amelia
POI,terminal daya,terminal daya
POI,perum nuwou sriwijaya permai,perum nuwou sriwijaya permai
POI,toko we care herman,toko we care
POI,nirwana juice,nirwana juice
POI,perum lentera kebraon,perum lentera
POI,bandar udara sentani,bandar udara sentani
POI,jaya mobil,jaya mobil
POI,merdeka walk,merdeka walk
POI,lapangan merdeka kotagajah,lapangan merdeka kotagajah
POI,isanva mobilindo rendhis,isanva mobil
POI,ud. malem teta,ud. malem teta
POI,sinar laut motor,sinar laut motor
POI,andaliman gallery,andaliman gallery
POI,apotek doa restu,apotek doa restu
POI,mimi laundry,mimi laundry
POI,komplek antasari perdana,komplek antasari perdana
POI,widya collection,widya collection
POI,pondok pinang center,pondok pinang center
POI,puspa susi,puspa susi
POI,bengkel ai mobilindo,bengkel ai mobil
POI,lapangan cakru,lapangan cakru
POI,setiatrans yogyakarta,setiatrans yogyakarta
POI,jagongan kopi,jagongan kopi
POI,stadion jajag,stadion jajag banyuwangi
POI,gunung duk sentolo,gunung duk
POI,jembatan cendrawasih,jembatan cendrawasih
POI,aquarius tours,aquarius tours
POI,taman bunga nusantara,taman bunga nusantara
POI,ancol dbm cargo,dbm cargo
POI,berkah ban,berkah ban
POI,karang agung ilir,jembatan ampera
POI,pom mini,pom mini
POI,he qua,he qua
POI,esa elang perkasa,esa elang perkasa
POI,bpp pertanian,bpp pertanian
POI,333 computer,333 computer
POI,perumahan sari bumi indah,perumahan sari bumi indah
POI,pangkas rambut bandung putra angkasa,pangkas rambut bandung putra
POI,plaza uny,plaza uny
POI,dpd partai nasdem,dpd partai nasdem
POI,pt ditali cipta kreatif,wisma argo manunggal
POI,wisma argo manunggal,wisma argo manunggal
POI,toko kayu,toko kayu
POI,berdikari,berdikari
POI,apotek kimia farma cijerah pola,apotek kimia farma cijerah pola
POI,restoran hakka,restoran hakka
POI,sebelah ldii,sebelah ldii
POI,toko anais,toko anais
POI,inag bakar,inag bakar
POI,jembatan comal,jembatan comal
POI,kedai arba,kedai arba
POI,ksop sunda kelapa,ksop sunda kelapa
POI,mizzar,mizzar
POI,ayam geprek 22,ayam geprek 22
POI,inique household,inique house
POI,sony,sony
POI,fan's alumunium,fan's alumunium
POI,taman budaya tanggulangin,taman budaya tanggulangin
POI,laboratorium klinik sejati,laboratorium klinik sejati
POI,perumahan griya andalusia,perumahan griya andalusia
POI,anugerah mobilindo perkasa,anugerah mobilindo perkasa
POI,pasir muncang,pasir muncang
POI,masjid arrahman politik,masjid arrahman
POI,gajah jati interior,gajah jati interior
POI,kantor po lorena,po lorena
POI,ruko melia walk,ruko melia walk
POI,gpdi angkasa,gpdi angkasa
POI,taman ronggolawe,taman ronggolawe
POI,masjid nuriman,masjid nuriman
POI,masjid nurul iman,masjid nurul iman
POI,scoob,scoob
POI,komplek griya inti sentosa,komplek griya inti sentosa
POI,gunung picung,gunung picung
POI,aqila laundry,aqila laundry
POI,solo,paryanti
POI,kementerian agama,kementerian agama
POI,kopi sembunyi,kopi sembunyi
POI,cuci mobil,cuci mobil
POI,deutsche gesellschaft fuer technische zusammenarbeit (gtz),deutsche gesellschaft fuer technische zusammenarbeit (gtz)
POI,mie ayam baso mas joko,mie ayam baso mas joko
POI,merry collection,merry collection
POI,perumahan kim lipi,perumahan kim lipi
POI,lestari residence,lestari residence
POI,mt al hidayah,mt al hidayah
POI,btr 3 cluster malachite,btr 3 cluster malachite
POI,cornelia residence,cornelia residence
POI,perum pondok bumi gemilang,perum pondok bumi gemilang
POI,grateful shop,grateful shop
POI,ganesha bookstore,ganesha bookstore
POI,sps pala,sps pala
POI,daman putra ud,daman putra ud
POI,stasiun bojong indah,bojong indah
POI,jembatan tanggem,jembatan tanggem
POI,pawon eyang,pawon eyang
POI,rumah makan alohaseafood,pantai sigandu
POI,warung mega putri 2,warung mega putri 2
POI,alun-alun bayongbong,alun-alun bayongbong
POI,bank rakyat indonesia,bank rakyat indonesia
POI,one wolter place,one wolter place
POI,btn hamzy,btn hamzy
POI,pawonqu resto,pawonqu resto
POI,kios aldy,kios aldy
POI,sekolah al-huda cengkareng,sekolah al-huda cengkareng
POI,pasar perumnas,pasar perumnas
POI,sasak pengki,sasak pengki
POI,t2t travel,t2t travel
POI,notaris eva diliana sh.mkn,notaris eva diliana sh.mkn
POI,toko arzi,toko arzi
POI,cahaya cellular,cahaya cell
POI,asrama tni ad,asrama tni ad
POI,pt. bank cimbniaga,mutiara plaza
POI,baso sehat cihanjuang,baso sehat cihanjuang
POI,lili collection,lili collection
POI,wonogondo kel.,wonogondo kel.
POI,komplek graha,komplek graha
POI,tk yaa bunayya,tk yaa bunayya
POI,cool spa,cool spa
POI,kantor taman a9,kantor taman a9
POI,gayam henry wahyudi,henry wahyudi
POI,girimarto parni,parni
POI,lotek nilis,lotek nilis
POI,warung kopi mifa,warung kopi mifa
POI,btn kolam,btn kolam
POI,posyandu erma,posyandu erma
POI,ayam bakar,ayam bakar nyi iteung
POI,seminyak square 2nd floor,seminyak square 2nd floor
POI,terminal indihiang,terminal indihiang
POI,tahu jeletot taisi,tahu jeletot taisi
POI,olga cell,olga cell
POI,ud. khodijah,ud. khodijah
POI,desa ngrami,desa ngrami
POI,toko asep marjuki,toko asep marjuki
POI,grosirdan eceran,grosirdan eceran
POI,cv bukit jaya steel,cv bukit jaya steel
POI,puri laundry,puri laundry
POI,perumahan puri saujana 2,perumahan puri saujana 2
POI,herry salon,herry salon
POI,batik tafe,batik tafe
POI,masegara salon,masegara salon
POI,sd sarin rare,sd sarin rare
POI,komplek sejati,komplek sejati
POI,gedung pbnu,gedung pbnu
POI,western union,western union
POI,restoran sederhana bintaro,restoran sederhana bintaro
POI,saris collection,saris collection
POI,stasiun tanjung barat,stasiun tanjung barat
POI,bina sarana informatika,bina sarana informatika
POI,masjid nurul imanuel,masjid nurul iman
POI,kuala kel.,kuala kel.
POI,pt mitra kita travel,pt mitra kita travel
POI,mjc cell,mjc cell
POI,smp pgri 1 natar,smp pgri 1 natar
POI,mts swasta baitul aziziah,mts swasta baitul aziz
POI,laundry maxtro,laundry max
POI,komplek majapahit permai,komplek majapahit permai
POI,es cepot,es cepot
POI,ciburuy agro mandala,agro mandala
POI,bandar tinggi,bandar tinggi
POI,sun life financial,sun life financial
POI,toko cengkir putera,toko cengkir putera
POI,esa medika mandiri pta,esa medika mandiri pt
POI,kampung lisung uyut,kampung lisung uyut
POI,yabika,yabika kutruk jambe
POI,tunjung ketug,tunjung ketug
POI,cuci mobil motor,cuci mobil motor
POI,mitra bukalapak toko pojok 86,mitra bukalapak toko pojok 86
POI,jembatan ulin,jembatan ulin
POI,taman,taman gajah mada
POI,columbus,columbus
POI,ud mitra usaha insp cak drain,ud mitra usaha
POI,komp. bintang,komp. bintang raya
POI,melba collection,melba collection
POI,perum cijerah,perum cijerah
POI,toko spare part motor,toko spare part motor
POI,dokter antaruddin sp.p,dokter antaruddin sp.p
POI,cantik genit,cantik genit
POI,qolbu celluular,qolbu celluular
POI,"pt. makro prima pangan utama, rukan",pt. makro prima pangan utama
POI,warung makan barokah,warung makan barokah
POI,aulia teknik tunas mandiri. cv,aulia teknik tunas mandiri. cv
POI,anita bags,anita bags
POI,mbdc bandung,mbdc bandung
POI,kota tegal bahari,"kota tegal bahari, jawa tengah, indonesia"
POI,simpang kayu besar,simpang kayu besar
POI,bengkel laskar,bengkel las
POI,pasar buku wilis,pasar buku wilis
POI,diamond golden,diamond golden
POI,terminal pakusari,terminal pakusari
POI,real estate bali. pta,real estate bali. pt
POI,stasiun kaliwungu,stasiun kaliwungu
POI,gedung giant diponegoro.sby,giant diponegoro
POI,allista konveksi,a konveksi house
POI,pondok bakwan malang cak hendy,pondok bakwan malang cak hendy
POI,gg.parit masigi,parit masigi
POI,sumur bor,sumur bor
POI,mega electric,mega electric
POI,lalu maskura,lalu maskura
POI,pasar sambam,pasar sambam
POI,puskesmas,puskesmas
POI,kawasan industri,"kawasan industri, mm 2100"
POI,pasar ulekan,pasar ulekan
POI,raflesis osmosis toko,raflesis osmosis toko
POI,grand palais,grand palais
POI,hari wibowo,hari wibowo
POI,ud anita,ud anita
POI,sil merch,sil merch
POI,pangkas rambut mahkota,pangkas rambut mahkota
POI,toko 3 dara ene,toko 3 dara
POI,visi,visi
POI,nsc finance,nsc finance
POI,mantang,mantang
POI,vandi cell,vandi cell
POI,mushola nurul huda,mushola nurul huda
POI,cluster trio blunyahrejo,cluster trio blunyahrejo
POI,warung makan mb rianda,warung makan mb ria
POI,warmindo pak arkim,warmindo pak arkim
POI,atalla cell,atalla cell
POI,bintang unggaran,bintang unggaran
POI,pakuwojo baru toko,pakuwojo baru toko
POI,sederhana.terminal terpadu,terminal terpadu merak
POI,taman caribbean,taman caribbean
POI,sumur bor,sumur bor
POI,ibu hj djoko,ibu hj djoko
POI,martabak fajar,martabak fajar
POI,tk noor lela,tk noor lela
POI,imanuel motorindo,imanuel motor
POI,kurniawan,kurniawan
POI,ciketing royal village,ciketing royal village
POI,figha fashion,figha fashion
POI,tb calagenreng,tb calagenreng
POI,rm gemilang,rm gemilang
POI,risma accecories,risma accecories
POI,"tugu pers murni),kel.rajawali",tugu pers
POI,kompleks tata satu indah,kompleks tata satu indah
POI,la vida loca,la vida loca
POI,elzatta itc cempaka,elzatta itc cempaka mas
POI,bank rakyat indonesia,bank rakyat indonesia
POI,perumahan pitik residence,perumahan pitik residence
POI,bung karno,bung karno
POI,perumahan pcc asri,perumahan pcc asri
POI,ayam geprek 168 joglo,ayam geprek 168 joglo
POI,m&m realty,m&m realty
POI,ryuka susu-ho,ryuka susu-ho
POI,pangkas,pangkas
POI,pusat grosir computer,pusat grosir computer
POI,toko corda,toko corda
POI,gedung pgmta lama,blok a
POI,terminal bunder,terminal bunder
POI,niuw cafe & resto,niuw cafe & resto
POI,selopanggung kel.,selopanggung kel.
POI,soulbox,soulbox scbd
POI,taman bunga nusantara,taman bunga nusantara
POI,sma al hasanah,sma al hasanah
POI,musholla nurul huda,musholla nurul huda
POI,stasiun sasaksaat,stasiun sasaksaat
POI,teras country residence,teras country residence
POI,abdulatif sanitary muth,manufak siburian servicce
POI,warkop mat pelor,warkop mat pelor
POI,tanah abang berkah fachr,pasar regional tanah abang b
POI,sinar baru motor,sinar baru motor
POI,lapangan voli blok 4,lapangan voli blok 4 joho
POI,bundaran samata,bundaran samata
POI,fortuna lestari motorindo,fortuna lestari motor
POI,dunlop,dunlop
POI,tower ii,tower ii
POI,asia baru toko,asia baru toko
POI,pegadaian,pegadaian
POI,pasar serpong lantai dasar losc,pasar serpong lantai dasar losc
POI,taman bhagawan,taman bhagawan
POI,perumahan de diandra land,perumahan de diandra land
POI,timlezt cell,timlezt cell
POI,sd negeri kemasan 03,sd negeri kemasan 03
POI,toko jam je one,toko jam je one
POI,perum griya praja,perum griya praja
POI,niman,niman
POI,sumber usaha perus,sumber usaha perus
POI,stasiun gambringan,stasiun gambringan
POI,terminal jajag,terminal jajag
POI,pintu tol cijago,pintu tol cijago
POI,dj cake cookies,dj cake cookies
POI,sahabat,sahabat
POI,ud andik,ud andik
POI,talago gunuang,talago gunuang
POI,z dan r stocklot,z dan r stocklot branded
POI,vivie,vivie
POI,toko bawean,toko bawean
POI,menara bandung digital valley,menara bandung digital valley
POI,western union,western union
POI,miracle konveksi,miracle konveksi
POI,lingkungan tiangnam,taman tiangnam
POI,puskesmas barus,puskesmas barus
POI,tyopotret,tyopotret
POI,jembatan 3 yebrang,jembatan 3
POI,bakso barokah bu oneng,bakso barokah bu oneng
POI,rengel subur motor variasi,subur motor variasi
POI,toko fia,toko fia
POI,sewa mobil,sewa mobil
POI,aisyah,aisyah
POI,singapore station,singapore station
POI,taman elektrik,taman elektrik
POI,puskesmas pasie,puskesmas pasie raya
POI,yuke,yuke
POI,trihadi manunggal pta,trihadi manunggal pt
POI,primafood internationa,primafood internationa
POI,samurai paint - gaya motor,samurai paint - gaya motor
POI,taman bunga cibulakan ciptagumati,taman bunga cibulakan
POI,mutiara,mutiara
POI,tong tji,tong tji
POI,toko sinar mas perabot,toko sinar mas perabot
POI,waroeng 7,waroeng 7
POI,bm cell,bm cell
POI,lelangon. cv,lelangon. cv
POI,wisma monex,wisma monex
POI,elok rumah makan,elok rumah makan
POI,toko amin,toko amin
POI,pusat penjualan mesin photocopy tasikmalaya,pusat penjualan mesin photocopy tasikmalaya
POI,mesjid alfalah,desa anik
POI,btn kolam,btn kolam
POI,jual karpet masjid turki griya syariah,jual karpet masjid turki
POI,cv abc asia,cv abc asia
POI,pt. indograph bakti,pt. indograph bakti
POI,pintu 3 kebun raya bogor,pintu 3 kebun raya bogor
POI,sharia guesthouse,junjunan dalam sharia guesthouse
POI,mts nuruh huda,mts nuruh huda
POI,goa santa maria,goa santa maria
POI,ruko bsd sektor iv,ruko bsd sektor iv
POI,ayu spa & salon,ayu spa & salon
POI,town house,town house
POI,bojong indah,bojong indah
POI,toko cahya,toko cahya
POI,rptra flamboyan,rptra flamboyan
POI,terminal grogol,terminal grogol
POI,jp motor,jp motor
POI,akademi keperawatan sehat,akademi keperawatan sehat
POI,sd negeri 9 badau,sd negeri 9 badau
POI,d cors balon,d cors balon
POI,cyber atma,cyber atma
POI,dokter iko,dokter iko
POI,sinar berlian,sinar berlian
POI,cv rizky lestari,cv rizky lestari
POI,pesantren daarul fallah,pesantren daarul fallah
POI,taman kartini,taman kartini
POI,gereja kristen jawa sarimulyo,gereja kristen jawa sarimulyo
POI,warung hany,warung hany
POI,kebun percobaan balittas muktiharjo,kebun percobaan balittas muktiharjo
POI,robi apartment,robi apartment
POI,usaha kita toko,usaha kita toko
POI,nam auto care,nam auto care
POI,raftour travel,raftour travel
POI,majelis talim wa habsyi albusyra,majelis talim wa habsyi albusyra
POI,ayam kepruk,ayam kepruk
POI,toko citra mandiri,toko citra mandiri
POI,stasiun rogojampi,stasiun rogojampi
POI,watch club,watch club
POI,bakso pakuan mekar,bakso pakuan
POI,pasar senen,pasar senen
POI,blok ac,blok ac
POI,warteg bude,warteg bude
POI,graha sevilla,graha sevilla
POI,masjid assalam,masjid assalam
POI,masjid amaliyah,masjid amaliyah
POI,tb 41,tb 41
POI,medan baik,medan baik
POI,barcode shop,barcode shop
POI,warung kiara,warung kiara
POI,lalapan rojo roso,lalapan rojo roso
POI,sewu roso,sewu roso
POI,vermak pakaian,vermak pakaian
POI,cluster bumi tessa,cluster bumi tessa
POI,rd satay,rd satay
POI,mie ayam annur,mie ayam annur
POI,jembatan balirejo,jembatan balirejo
POI,bella cell,bella cell
POI,batuan gardu induk,gardu induk sumenep
POI,hari jaya electronic,hari jaya electronic
POI,lalonggasumeeto mts 3 konawe,mts 3 konawe
POI,teras geprek,teras geprek
POI,amway,amway
POI,pasar leuwiliang,pasar leuwiliang
POI,graha busana pt,graha busana pt
POI,paud kb kasih sayang 2,paud kb kasih sayang 2
POI,bukit ayu sukadamai,bukit ayu sukadamai
POI,indagro inc pt,indagro inc pt
POI,sps tiana sari,sps tiana sari
POI,paradise resort,paradise resort
POI,jual jamu & degan ijo asli,jual jamu & degan ijo asli
POI,menuk,menuk
POI,bank mandiri,sk.2  1
POI,petompon sukma,sukma
POI,gerbang permai,gerbang permai
POI,ghina,ghina
POI,toko cak nardi,toko cak nardi
POI,norman zein,norman zein
POI,martabak lebak siusiu,martabak lebak siu
POI,perumahan rindu serumpun,perumahan rindu serumpun
POI,esra cell,esra cell
POI,toko buku dan kitab beirut,toko buku dan kitab beirut
POI,warcom,warcom
POI,medan motor pancing,medan motor
POI,axa mandiri insurance,axa mandiri insurance
POI,perum cijerah,perum cijerah
POI,joyo variasi,joyo variasi
POI,warung elltya,warung elltya
POI,sri gunting,sri gunting
POI,bhakti asta makmur,bhakti asta makmur
POI,pemuda,pemuda pancasila
POI,badan pemeriksa keuangan riksa,badan pemeriksa keuangan ri
POI,pangkas rambut sumatera,pangkas rambut sumatera
POI,ikan laut fres2,suplayer ikan laut fres2
POI,dinas tenaga kerja,dinas tenaga kerja
POI,my lady,my lady
POI,etnic house,etnic house
POI,harun sohar,probolinggo jatim
POI,pak wang,pak wang
POI,rusun albo,rusun albo
POI,masjid manarul ilmi its institut teknologi,masjid manarul ilmi its
POI,salon massage gede,salon massage gede
POI,bandara city,bandara city
POI,ruko raden inten,ruko raden inten
POI,nicko fashion,nicko fashion
POI,taman palem lest,taman palem lest
POI,bmt al kautsar,bmt al kautsar
POI,orka komputer,orka komputer
POI,pelabuhan soekarno hatta makassar,pelabuhan soekarno hatta makassar
POI,stasiun minggiran,stasiun minggiran
POI,durian kadap 2,durian kadap 2
POI,bank sumut,sebelah bank
POI,ypk gbkp masehi,ypk gbkp masehi namorambe
POI,sartika 21,sartika 21
POI,dbox retail mal ambassador,dbox retail mal ambassador
POI,cluster acacia,cluster acacia
POI,center paragon city,paragon city mall
POI,kampung kandang sapi,lapangan sinom
POI,seroja,seroja
POI,diego optik,diego optik
POI,ud. amat sukur,ud. amat sukur
POI,merta nadi,merta nadi
POI,starbucks,starbucks
POI,gbi kebon jeruk,gbi kebon jeruk
POI,mie ayam restu ibu,mie ayam restu ibu
POI,komplek bppt,komplek bppt
POI,mie ayam kodri,mie ayam kodri
POI,pe2ng coffee,pe2ng coffee shop
POI,ristana motor,ristana motor
POI,acep,acep
POI,samwon express,samwon express
POI,wisma aldiron,wisma aldiron
POI,point outdoor,point outdoor
POI,bengkel las pak yoyo,bengkel las pak yoyo
POI,sma negeri 1,sma negeri 1
POI,lebak jero,lebak jero
POI,seblak khas ibu tris jawa tengah,seblak khas ibu tris jawa tengah
POI,perum kopti,perum kopti
POI,ud teguh aditya,ud teguh aditya
POI,pak arif solo satay,pak arif solo satay
POI,mitra mandiri,mitra mandiri
POI,hotel grand mega resort,simpang siur
POI,toko asyifa,toko asyifa
POI,rth bajulmati bajulmati,rth bajulmati
POI,jembatan 2 rawalumbu,jembatan 2 rawalumbu
POI,al barkah carpets,al barkah carpets
POI,toko h hamli,toko h hamli
POI,komplek griya asri mandiri,komplek griya asri mandiri
POI,toko barokah,toko barokah
POI,gedung tempo,gedung tempo
POI,sma negeri 17,perumahan legok indah
POI,lapangan pucuk,lapangan pucuk
POI,green ville,green ville
POI,seroja ciruas,pasar kalodran
POI,"kantor notaris & ppat damar susilowati, s.h.","kantor notaris & ppat damar susilowati, s.h."
POI,mulia laundry,mulia laundry
POI,plaza bri,plaza bri
POI,maju jaya,maju jaya
POI,masjid an nur,masjid an nur
POI,sudirman station,sudirman station
POI,perum pondok bumi gemilang,perum pondok bumi gemilang
POI,dieng cell,dieng cell
POI,taman permata buana,taman permata buana
POI,duta foto copy,duta foto copy
POI,tk ar risalah,tk ar risalah
POI,toko w3,toko w3
POI,perum cijerah,perum cijerah
