entity,predict,output
POI,terminal indihiang,tahu jeletot taisi
POI,olga cell,olga cell
POI,ud. khodijah,ud. khodijah
POI,ud. khodijah,desa ngrami
POI,toko asep marjuki,toko asep marjuki
POI,cv bukit jaya steel,cv bukit jaya steel
POI,puri laundry,puri laundry
POI,perumahan puri saujana 2,perumahan puri saujana 2
POI,herry salon,herry salon
POI,batik tafe,batik tafe
POI,masegara salon,masegara salon
POI,sd sarin rare,sd sarin rare
POI,komplek sejati,komplek sejati
POI,gedung pbnu,gedung pbnu
POI,western union,western union
POI,restoran sederhana bintaro,restoran sederhana bintaro
POI,stasiun tanjung barat,stasiun tanjung barat
POI,stasiun tanjung barat,bina sarana informatika
POI,kuala kel.,kuala kel.
POI,pt mitra kita travel,pt mitra kita travel
POI,pt mitra kita travel,mjc cell
POI,smp pgri 1,smp pgri 1 natar
POI,komplek majapahit permai,komplek majapahit permai
POI,es cepot,es cepot
POI,es cepot,agro mandala
POI,bandar tinggi,bandar tinggi
POI,sun life financial,sun life financial
POI,toko cengkir putera,toko cengkir putera
POI,kampung lisung uyut,kampung lisung uyut
POI,kampung lisung uyut,yabika kutruk jambe
POI,tunjung ketug,tunjung ketug
POI,cuci mobil motor,cuci mobil motor
POI,mitra bukalapak toko,mitra bukalapak toko pojok 86
POI,jembatan ulin,jembatan ulin
POI,jembatan ulin,taman gajah mada
POI,jembatan ulin,ud mitra usaha
POI,perum cijerah,perum cijerah
POI,perum cijerah,toko spare part motor
POI,cantik genit,cantik genit
POI,cantik genit,qolbu celluular
POI,cantik genit,pt. makro prima pangan utama
POI,warung makan barokah,warung makan barokah
POI,anita bags,anita bags
POI,indonesia,"kota tegal bahari, jawa tengah, indonesia"
POI,indonesia,simpang kayu besar
POI,pasar buku wilis,pasar buku wilis
POI,diamond golden,diamond golden
POI,terminal pakusari,terminal pakusari
POI,stasiun kaliwungu,stasiun kaliwungu
POI,stasiun kaliwungu,giant diponegoro
POI,pondok bakwan malang cak hendy,pondok bakwan malang cak hendy
POI,pondok bakwan malang cak hendy,parit masigi
POI,sumur bor,sumur bor
POI,sumur bor,mega electric
POI,sumur bor,lalu maskura
POI,sumur bor,pasar sambam
POI,puskesmas,puskesmas
POI,kawasan industri,"kawasan industri, mm 2100"
POI,pasar ulekan,pasar ulekan
POI,raflesis osmosis toko,raflesis osmosis toko
POI,grand palais,grand palais
POI,kantor kementrian agama,kementrian agama
POI,hari wibowo,hari wibowo
POI,ud anita,ud anita
POI,ud anita,sil merch
POI,ud anita,pangkas rambut mahkota
POI,ud anita,toko 3 dara
POI,visi,visi
POI,nsc finance,nsc finance
POI,mantang,mantang
POI,vandi cell,vandi cell
POI,mushola nurul huda,mushola nurul huda
POI,mushola nurul huda,cluster trio blunyahrejo
POI,warmindo pak arkim,warmindo pak arkim
POI,atalla cell,atalla cell
POI,toko,pakuwojo baru toko
POI,sederhana.terminal,terminal terpadu merak
POI,taman caribbean,taman caribbean
POI,sumur bor,sumur bor
POI,ibu hj djoko,ibu hj djoko
POI,martabak fajar,martabak fajar
POI,tk noor lela,tk noor lela
POI,kurniawan,kurniawan
POI,ciketing royal village,ciketing royal village
POI,figha fashion,figha fashion
POI,tb calagenreng,tb calagenreng
POI,rm gemilang,rm gemilang
POI,risma accecories,risma accecories
POI,tugu pers,tugu pers
POI,kompleks tata satu indah,kompleks tata satu indah
POI,la vida loca,la vida loca
POI,bank rakyat indonesia,bank rakyat indonesia
POI,perumahan pitik residence,perumahan pitik residence
POI,bung karno,bung karno
POI,perumahan pcc asri,perumahan pcc asri
POI,perumahan pcc asri,ayam geprek 168 joglo
POI,m&m realty,m&m realty
POI,ryuka susu-ho,ryuka susu-ho
POI,pangkas,pangkas
POI,toko corda,toko corda
POI,gedung pgmta,blok a
POI,terminal bunder,terminal bunder
POI,terminal bunder,niuw cafe & resto
POI,terminal bunder,selopanggung kel.
POI,taman bunga nusantara,taman bunga nusantara
POI,sma al hasanah,sma al hasanah
POI,musholla nurul huda,musholla nurul huda
POI,stasiun sasaksaat,stasiun sasaksaat
POI,teras country residence,teras country residence
POI,teras country residence,warkop mat pelor
POI,sinar baru motor,sinar baru motor
POI,lapangan voli,lapangan voli blok 4 joho
POI,bundaran samata,bundaran samata
POI,dunlop,dunlop
POI,dunlop,tower ii
POI,asia baru toko,asia baru toko
POI,taman bhagawan,taman bhagawan
POI,perumahan de diandra land,perumahan de diandra land
POI,timlezt cell,timlezt cell
POI,timlezt cell,sd negeri kemasan 03
POI,toko jam je one,toko jam je one
POI,perum griya praja,perum griya praja
POI,niman,niman
POI,stasiun gambringan,stasiun gambringan
POI,terminal jajag,terminal jajag
POI,terminal jajag,pintu tol cijago
POI,sahabat,sahabat
POI,ud andik,ud andik
POI,talago gunuang,talago gunuang
POI,talago gunuang,z dan r stocklot branded
POI,vivie,vivie
POI,toko bawean,toko bawean
POI,menara bandung digital valley,menara bandung digital valley
POI,western union,western union
POI,taman tiangnam,taman tiangnam
POI,tyopotret,tyopotret
POI,jembatan 3,jembatan 3
POI,bakso barokah bu oneng,bakso barokah bu oneng
POI,bakso barokah bu oneng,subur motor variasi
POI,toko fia,toko fia
POI,sewa mobil,sewa mobil
POI,aisyah,aisyah
POI,rm sondoro seafood,singapore station
POI,taman elektrik,taman elektrik
POI,taman elektrik,puskesmas pasie raya
POI,taman elektrik,yuke
POI,primafood internationa,primafood internationa
POI,primafood internationa,samurai paint - gaya motor
POI,primafood internationa,taman bunga cibulakan
POI,primafood internationa,tong tji
POI,toko sinar mas perabot,toko sinar mas perabot
POI,bm cell,bm cell
POI,lelangon. cv,lelangon. cv
POI,wisma monex,wisma monex
POI,elok rumah makan,elok rumah makan
POI,toko amin,toko amin
POI,mesjid alfalah,desa anik
POI,btn kolam,btn kolam
POI,cv abc asia,cv abc asia
POI,pt. indograph bakti,pt. indograph bakti
POI,pt. indograph bakti,pintu 3 kebun raya bogor
POI,pt. indograph bakti,junjunan dalam sharia guesthouse
POI,mts nuruh huda,mts nuruh huda
POI,goa santa maria,goa santa maria
POI,ayu spa & salon,ayu spa & salon
POI,hijau town house,town house
POI,hijau town house,bojong indah
POI,toko cahya,toko cahya
POI,rptra flamboyan,rptra flamboyan
POI,terminal grogol,terminal grogol
POI,jp motor,jp motor
POI,sd negeri 9 badau,sd negeri 9 badau
POI,d cors balon,d cors balon
POI,d cors balon,cyber atma
POI,d cors balon,dokter iko
POI,d cors balon,sinar berlian
POI,d cors balon,cv rizky lestari
POI,taman kartini,taman kartini
POI,taman kartini,warung hany
POI,taman kartini,kebun percobaan balittas muktiharjo
POI,rs sentra medika cisalak,rs sentra medika
POI,rs sentra medika cisalak,robi apartment
POI,rs sentra medika cisalak,usaha kita toko
POI,rs sentra medika cisalak,nam auto care
POI,raftour travel,raftour travel
POI,raftour travel,majelis talim wa habsyi albusyra
POI,raftour travel,ayam kepruk
POI,toko citra mandiri,toko citra mandiri
POI,stasiun rogojampi,stasiun rogojampi
POI,watch club,watch club
POI,watch club,bakso pakuan
POI,pasar senen,pasar senen
POI,pasar senen,blok ac
POI,warteg bude,warteg bude
POI,graha sevilla,graha sevilla
POI,masjid amaliyah,masjid amaliyah
POI,masjid amaliyah,tb 41
POI,medan baik,medan baik
POI,warung kiara,warung kiara
POI,lalapan rojo roso,lalapan rojo roso
POI,lalapan rojo roso,sewu roso
POI,cluster bumi tessa,cluster bumi tessa
POI,rd satay,rd satay
POI,mie ayam annur,mie ayam annur
POI,jembatan balirejo,jembatan balirejo
POI,bella cell,bella cell
POI,bella cell,gardu induk sumenep
POI,hari jaya electronic,hari jaya electronic
POI,hari jaya electronic,mts 3 konawe
POI,amway,amway
POI,pasar leuwiliang,pasar leuwiliang
POI,graha busana pt,graha busana pt
POI,paud kb kasih,paud kb kasih sayang 2
POI,bukit ayu sukadamai,bukit ayu sukadamai
POI,bukit ayu sukadamai,indagro inc pt
POI,sps tiana sari,sps tiana sari
POI,paradise resort,paradise resort
POI,paradise resort,jual jamu & degan ijo asli
POI,paradise resort,menuk
POI,bank mandiri,sk.2  1
POI,bank mandiri,sukma
POI,gerbang permai,gerbang permai
POI,ghina,ghina
POI,toko cak nardi,toko cak nardi
POI,perumahan rindu serumpun,perumahan rindu serumpun
POI,esra cell,esra cell
POI,toko buku dan kitab beirut,toko buku dan kitab beirut
POI,toko buku dan kitab beirut,warcom
POI,toko buku dan kitab beirut,medan motor
POI,perum cijerah,perum cijerah
POI,warung elltya,warung elltya
POI,sri gunting,sri gunting
POI,sri gunting,bhakti asta makmur
POI,sri gunting,pemuda pancasila
POI,sri gunting,dinas tenaga kerja
POI,sri gunting,my lady
POI,sri gunting,etnic house
POI,pak wang,pak wang
POI,pak wang,gunung ampo
POI,rusun albo,rusun albo
POI,salon massage gede,salon massage gede
POI,bandara city,bandara city
POI,ruko raden inten,ruko raden inten
POI,nicko fashion,nicko fashion
POI,nicko fashion,taman palem lest
POI,bmt al kautsar,bmt al kautsar
POI,pelabuhan soekarno hatta makassar,pelabuhan soekarno hatta makassar
POI,pelabuhan soekarno hatta makassar,durian kadap 2
POI,bank sumut,sebelah bank
POI,bank sumut,ypk gbkp masehi namorambe
POI,bank sumut,sartika 21
POI,bank sumut,dbox retail mal ambassador
POI,cluster acacia,cluster acacia
POI,mall semarang,paragon city mall
POI,mall semarang,lapangan sinom
POI,seroja,seroja
POI,seroja,diego optik
POI,ud. amat sukur,ud. amat sukur
POI,merta nadi,merta nadi
POI,gbi kebon jeruk,gbi kebon jeruk
POI,mie ayam restu ibu,mie ayam restu ibu
POI,komplek bppt,komplek bppt
POI,komplek bppt,mie ayam kodri
POI,ristana motor,ristana motor
POI,acep,acep
POI,wisma aldiron,wisma aldiron
POI,bengkel las pak yoyo,bengkel las pak yoyo
POI,sma negeri 1,sma negeri 1
POI,lebak jero,lebak jero
POI,seblak khas ibu tris jawa tengah,seblak khas ibu tris jawa tengah
POI,seblak khas ibu tris jawa tengah,perum kopti
POI,ud teguh aditya,ud teguh aditya
POI,ud teguh aditya,dadap
POI,pak arif solo satay,pak arif solo satay
POI,mitra mandiri,mitra mandiri
POI,simpang siur,simpang siur
POI,toko asyifa,toko asyifa
POI,rth bajulmati,rth bajulmati
POI,jembatan 2 rawalumbu,jembatan 2 rawalumbu
POI,jembatan 2 rawalumbu,al barkah carpets
POI,toko h hamli,toko h hamli
POI,komplek griya asri mandiri,komplek griya asri mandiri
POI,toko barokah,toko barokah
POI,gedung tempo,gedung tempo
POI,perumahan legok indah,perumahan legok indah
POI,green ville,green ville
POI,green ville,"kantor notaris & ppat damar susilowati, s.h."
POI,mulia laundry,mulia laundry
POI,plaza bri,plaza bri
POI,maju jaya,maju jaya
POI,masjid an nur,masjid an nur
POI,perum pondok bumi gemilang,perum pondok bumi gemilang
POI,perum pondok bumi gemilang,dieng cell
POI,springfield international school,taman permata buana
POI,duta foto copy,duta foto copy
POI,tk ar risalah,tk ar risalah
POI,toko w3,toko w3
POI,perum cijerah,perum cijerah
POI,victory skin and hair beauty centre,victory skin and hair beauty centre
POI,gudang areng,gudang areng
POI,gudang areng,kumon indonesia - muara baru
POI,evergreen townhouse,evergreen townhouse
POI,tambang ayam,tambang ayam
POI,gunting las,gunting las
POI,rptra anggrek bintaro,rptra anggrek bintaro
POI,toko erlis nasi,toko erlis
POI,stasiun tegineneng,stasiun tegineneng
POI,asrama pasca unida,samping roya mart
POI,asrama pasca unida,ptpn viii kebun cibungur
POI,rm. natasya,rm. natasya
POI,transit cafe,transit cafe
POI,transit cafe,amir jaya motor
POI,cafe terrace,cafe terrace
POI,cafe terrace,jatinangor town square
POI,cafe terrace,toko divya
POI,kebayoran villas,kebayoran villas
POI,kebayoran villas,ruko batacom
POI,agen telur grosir,agen telur grosir cahaya
POI,bonita tour,bonita tour
POI,indomaret,indomaret
POI,rumah senyum kita,rumah senyum kita
POI,komplek depag,komplek depag
POI,kelvin ponselindo,kelvin ponselindo
POI,"sinar meubel, cv","sinar meubel, cv"
POI,sri ruani,sri ruani
POI,toko cahaya makmur,toko cahaya makmur
POI,taman mini indonesia indah,taman mini indonesia indah
POI,tk islam terpadu al-barkah,tk islam terpadu al-barkah
POI,lingkar,lingkar
POI,batik residence,batik residence
POI,bukit harapan kel.,bukit harapan kel.
POI,arka servis flores,arka servis
POI,delta elektronik,delta elektronik
POI,komplek bea cukai,komplek bea cukai
POI,hotel sahid mutiara,depan hotel sahid mutiara
POI,pratama karya. cv,pratama karya. cv
POI,perumahan negeri sakti persada,perumahan negeri sakti persada
POI,perumahan negeri sakti persada,toko sidik
POI,perumahan negeri sakti persada,al-amin
POI,warung kiara,warung kiara
POI,global mansion,global mansion
POI,kawasan industri,kawasan industri
POI,bakso pa'min,bakso pa'min
POI,gedung nindya,gedung nindya
POI,jurhan toko,jurhan toko
POI,jurhan toko,falun dafa
POI,lebak jero,lebak jero
POI,lebak jero,rutinih
POI,lippo village,lippo village
POI,griya mas matahari,griya mas matahari
POI,griya mas matahari,eka citra
POI,mutiara gading,cluster bellagio
POI,panorama building,panorama building
POI,panorama building,office 38
POI,toko damar,toko damar
POI,smks bhinneka karya 2 andong,smks bhinneka karya 2 andong
POI,smks bhinneka karya 2 andong,ciz n' chic
POI,perum indah,perum indah
POI,perum indah,milanisti indonesia
POI,perum indah,hum audio 1 mbl
POI,batik semar,dekat batik semar
POI,graha situsari permai,graha situsari permai
POI,asri guest house,asri guest house
POI,astrio bina hasil. pt,astrio bina hasil. pt
POI,mama kenf,mama kenf
POI,tebing tinggi,tebing tinggi
POI,tpa darul ulum,tpa darul ulum
POI,warung kiara,warung kiara
POI,maju cafe & resto,maju cafe & resto
POI,cahaya las,cahaya las
POI,cahaya las,"lt. lg, pusat grosir metro tanah abang"
POI,intense center,intense center
POI,sartini,sartini
POI,hma toko,hma toko
POI,pasir muncang,pasir muncang
POI,komplek naga intan,komplek naga intan
POI,perum griya maharaja,perum griya maharaja
POI,teracce,teracce
POI,karya panca sakti nugraha pt,karya panca sakti nugraha pt
POI,kavling pupuk kujang,kavling pupuk kujang
POI,kost pondok sejahtera,kost pondok sejahtera
POI,warung hanum,warung hanum
POI,salon & cuci motor,salon & cuci motor
POI,salon & cuci motor,paud aribah
POI,mulyadi,mulyadi
POI,toko sinar jaya,toko sinar jaya
POI,bank tabungan negara,bank tabungan negara
POI,bali service,bali service
POI,bali service,kecamatan kebon jeruk
POI,fotocopy & atk,fotocopy & atk
POI,toko bung,bungursari toko
POI,warung rujak bu ayu,warung rujak bu ayu
POI,mitsu shoes,mitsu shoes
POI,kebayoran villas,kebayoran villas
POI,toko baru,toko baru
POI,warung mangga,warung mangga
POI,terminal rawasari,terminal rawasari
POI,stasiun sudimara,stasiun sudimara
POI,cluster mustika asri,cluster mustika asri
POI,green sentul residence,green sentul residence
POI,green bay,green bay
POI,bank bni syariah. pt,bank bni syariah. pt
POI,basuo juo masakan padang,basuo juo masakan padang
POI,akupresur besaudara,akupresur besaudara
POI,akupresur besaudara,teras rumpi
POI,jitu cell,jitu cell
POI,batik jogya toko,batik jogya toko
POI,zahrah,zahrah
POI,zahrah,retah art
POI,terminal bubulak,terminal bubulak
POI,banjar dinas kawanan,banjar dinas kawanan
POI,bandara city,bandara city
POI,pondok karya agung,pondok karya agung
POI,depan pet shop,"depan pet shop, desa nangg kaum"
POI,cluster lavesh,cluster lavesh
POI,cluster lavesh,kub bina karya
POI,cluster lavesh,kum cell
POI,cluster lavesh,toko kuala jaya
POI,rizki obras,rizki obras
POI,rizki obras,pasar kembang surabaya
POI,rizki obras,warung ema atit
POI,toko gunawan,toko gunawan
POI,zahra cell,zahra cell
POI,zahra cell,norma duta utama pt
POI,taman fatmawati,taman fatmawati
POI,ayong elektronik,ayong elektronik
POI,villa gunung lestari,villa gunung lestari
POI,purnama motor,purnama motor
POI,purnama motor,stokis hpa
POI,purnama motor,pfm raya binong
POI,purnama motor,tk bhakti
POI,toko sinar abadi,toko sinar abadi
POI,rayana,rayana
POI,taqwa sablon,taqwa sablon
POI,sri sukesti,sri sukesti
POI,nia cell,nia cell
POI,nia cell,sekar mandiri
POI,toko akena,toko akena perabot
POI,ec computer,samping hotel 95
POI,murani,murani
POI,perum citra permata sakinah,perum citra permata sakinah
POI,perum citra permata sakinah,fajar jaya
POI,agen fresh soya,agen fresh soya
POI,pasar rumput)kel.pasar,pasar rumput
POI,pertigaan cedang,pertigaan cedang
POI,pertigaan cedang,satuan brimob
POI,toko rejo,toko rejo
POI,perumahan indah sejahtera 4,perumahan indah sejahtera 4
POI,asrama tni ad,asrama tni ad
POI,tugu purba,tugu purba
POI,warung nasi bu tamin,warung nasi bu tamin
POI,warung nasi bu tamin,cafe mak iday
POI,imtaq kost,imtaq kost
POI,pabuaran villiage,stasiun pabuaran
POI,warung makan b.o,warung makan b.o
POI,kampus ipb,kampus ipb dramaga bogor
POI,kampus ipb,tom steak and spaghetti
POI,homestay gili lampu,homestay gili lampu
POI,pegadaian,pegadaian
POI,tpu basmol,tpu basmol
POI,taman tridaya indah,taman tridaya indah
POI,paradise resort,paradise resort
POI,simpang tangkit,simpang tangkit
POI,kedai chinku,kampung baru tebing
POI,kedai chinku,simas lend lease life pt
POI,perumahan golden land,perumahan golden land
POI,jembatan lungau,jembatan lungau
POI,lapangan karangpucung,lapangan karangpucung
POI,brug menceng,brug menceng
POI,brug menceng,blessing cutting sticker
POI,jembatan merah,jembatan merah
POI,perum fajar,perum fajar gedongan
POI,lapangan mancasan,lapangan mancasan
POI,lapangan mancasan,agen gas
POI,lapangan mancasan,toko damar
POI,smp negeri 8 lamba leda,smp negeri 8 lamba leda
POI,smp negeri 8 lamba leda,city photo
POI,kahuripan residence,kahuripan residence
POI,palm spring regency,palm spring regency
POI,palm spring regency,fina olshop
POI,warung mbak umi,warung mbak umi
POI,toko new makmur,toko new makmur
POI,bendungan hilir,bendungan hilir
POI,ahli gigi toko,ahli gigi toko
POI,toko seno snack,toko seno snack
POI,toko seno snack,depan mipa unnes
POI,toko seno snack,kiky
POI,paradise resort,paradise resort
POI,bakso,bakso
POI,bakso,basecamp anom
POI,kedai kopi,kedai kopi
POI,kedai kopi,spbu jl jenderal soedirman
POI,komplek cigadung greenland,komplek cigadung greenland
POI,taman joglo,taman joglo
POI,taman joglo,h. rita
POI,perum griya kencana,perum griya kencana
POI,ruko sabar ganda,ruko sabar ganda
POI,wrm bebek dan ayam,wrm bebek dan ayam
POI,teddy house,teddy house
POI,toko ana,toko ana
POI,ud usaha kita,ud usaha kita
POI,mie ayam idola,mie ayam idola
POI,eyza print,eyza print
POI,depot kangen water,depot kangen water
POI,lanud atang sendjaja,lanud atang sendjaja
POI,lanud atang sendjaja,kantor basarnas baubau
POI,lanud atang sendjaja,wisata bukit mas 2
POI,nasyani,nasyani
