entity,predict,output
POI,green bay,green bay
POI,japa cell,japa cell
POI,camp taekwondo kab semarang,training camp taekwondo kab semarang
POI,bidan hj nani pidia sari am keb,bidan hj nani pidia sari am keb
POI,klinik dokter gigi drg. putri,klinik dokter gigi drg. putri
POI,wisma argo manunggal,wisma argo manunggal
POI,perumahan wahana,perumahan wahana
POI,kompleks chrysant,kompleks chrysant
POI,exo photo,exo photo
POI,tiwi salon,dita tiwi salon
POI,murni,murni
POI,bcrewinside,bcrewinside
POI,warnet gondol,warnet gondol
POI,gnc,gnc
POI,pangkalan ojeg cangkring,pangkalan ojeg cangkring
POI,mas jami,mas jami
POI,mega mall,mega mall batam
POI,sari intan,sari intan
POI,bunderan cigasong,bunderan cigasong
POI,tita queen,tita queen
POI,service jok,service jok
POI,sd islam waikabubak v,sd islam waikabubak v
POI,agen pulsa,agen pulsa
POI,mie ayam wonogiri pak to,mie ayam wonogiri pak to
POI,toko sandi utama,toko sandi utama
POI,bca,bca
POI,ud megah abadi,ud megah abadi
POI,sum seh toko,sum seh toko
POI,warung nasi ibu ombah,warung nasi ibu ombah
POI,komplek pratama,komplek pratama
POI,stasiun tanjung barat,stasiun tanjung barat
POI,warbaks,warbaks
POI,sinar jaya lumas,sinar jaya lumas
POI,bengkel las abadi dan press velg,bengkel las abadi dan press velg
POI,cahaya elektrindo,cahaya elektrindo
POI,toko jamu perkasa,toko jamu perkasa
POI,"i gusti ketut rumawan, sh","i gusti ketut rumawan, sh"
POI,kutisari tenis center,kutisari tenis center
POI,world space,world space
POI,mohandis kost,mohandis kost
POI,kampus matrikulasi institut tazkia,gugah sari
POI,warung fanisa,warung fanisa
POI,balon promosi,balon promosi
POI,hasil buah pd,hasil buah pd
POI,sinar terang abadi,sinar terang abadi
POI,src raya,src raya
POI,btn agung lestari,btn agung lestari
POI,surya cake,surya cake
POI,jembatan pari,jembatan pari
POI,komplek rc,komplek rc
POI,international optic,international optic
POI,cv. bintang mas jaya,cv. bintang mas jaya
POI,depan dc mall,depan dc mall
POI,alpha travel,alpha travel
POI,toko megaria,toko megaria
POI,asrama tni ad,asrama tni ad
POI,aneka plastik,aneka plastik
POI,bidan ni made sulestri,bidan ni made sulestri
POI,soto ayam kampung p cholili,soto ayam kampung p cholili
POI,terminal plaju,terminal plaju
POI,griya bugangin asri,griya bugangin asri
POI,toko 3 putra 4,toko 3 putra 4
POI,erfina kencana regency,erfina kencana regency
POI,masjid,masjid
POI,smile concept,smile concept
POI,j-ko,j-ko
POI,hoat putri batik,hoat putri batik
POI,wonoasri abd. razaq,abd. razaq
POI,jne,jne
POI,the bic,the bic
POI,kampung sumur,kampung sumur
POI,thamrin batang hari optik,batang hari optik
POI,nisa aksesoris,nisa aksesoris
POI,salon amora,salon amora
POI,taman kanatang,taman kanatang
POI,agen nasa,agen nasa
POI,wisata alam sarah,wisata alam sarah
POI,toko tania,toko tania
POI,java citayam residence,java citayam residence
POI,kantor kfc,kantor kfc
POI,rm puri mangun,rm puri mangun
POI,aliv motor,aliv motor
POI,pt. sarana multigriya finansial,grha smf
POI,grha smf,grha smf
POI,toko rizky,toko rizky
POI,ivan cell,ivan cell
POI,bosjam,bosjam
POI,toko al,toko al
POI,kpad pindad selatan,kpad pindad selatan
POI,taman pluit,cluster taman pluit blok r
POI,sr snack,sr snack
POI,nasi uduk bu caplin,nasi uduk bu caplin
POI,toko hj. elis herliati,toko hj. elis herliati
POI,iwan motor,iwan motor
POI,asrama tni ad,asrama tni ad
POI,drg. suwito,drg. suwito
POI,jembatan pari,jembatan pari
POI,gerbang permai,gerbang permai
POI,perum 369 view,perum 369 view
POI,alamendah strawberry petik sendiri,strawberry petik sendiri
POI,bakso dadi ati,bakso dadi ati
POI,wedding gallery,rendy poto wedding gallery
POI,mts ypk cijulang,mts ypk cijulang
POI,aya sophia hijab,aya sophia hijab
POI,perum dirgantara permai,perum dirgantara permai
POI,toko mega mas,toko mega mas
POI,graha fernando,graha fernando
POI,dokter muhammad haris,dokter muhammad haris
POI,kav 26,kav 26
POI,mebel sumber rizki,mebel sumber rizki
POI,gardenia park,gardenia park
POI,gado-gado bu tabur,gado-gado bu tabur
POI,jne,jne
POI,karya jaya toko,karya jaya toko
POI,lestari residence,lestari residence
POI,jembatan 2 rawalumbu,jembatan 2 rawalumbu
POI,bumiputera,bumiputera
POI,mwm wisata halal,mwm wisata halal
POI,bakso kawi 2,bakso kawi 2
POI,bengkel las,bengkel las bung suna
POI,tb. gajah putih,tb. gajah putih
POI,nasura,nasura
POI,kenari residence,kenari residence
POI,bukit ayu sukadamai,bukit ayu sukadamai
POI,ghita salon,ghita salon
POI,spbu medan binjai,spbu 14.201.139
POI,kios bang dika,kios bang dika
POI,komplek karya baru permai,komplek karya baru permai
POI,citra wanagari residence,citra wanagari residence
POI,masa jaya. cv,masa jaya. cv
POI,pasar cikema,pasar cikema
POI,toko pak anwar,toko pak anwar
POI,wm an nisa 01,wm an nisa 01
POI,pelabuhan perikanan nusantara,pelabuhan perikanan nusantara
POI,kios pasar logam jaya,kios pasar logam jaya
POI,cimb niaga,cimb niaga
POI,perumahan wahana,perumahan wahana
POI,sanol)sumur bor,sumur bor
POI,sumber urip,sumber urip
POI,cv mineral athaya langsa water bottled dance,cv mineral athaya langsa water bottled dance
POI,kebun hbo,kebun hbo
POI,wisata bukit mas 2,wisata bukit mas 2
POI,trihanggo eni's broiler,eni's broiler
POI,smk negeri 1 lemahsugih,smk negeri 1 lemahsugih
POI,ud jaya tani,ud jaya tani
POI,ud. cahaya kencana,pabrik krupuk
POI,warung bu yayuk,warung bu yayuk
POI,vazza jaya,vazza jaya
POI,komplek the enterprise,komplek the enterprise
POI,toko obat harapan,toko obat harapan
POI,bakso ikan yusam,bakso ikan yusam
POI,sari toko,sari toko
POI,ruko gading kirana,ruko gading kirana
POI,bank bca,bank bca
POI,bank tabungan negara,bank tabungan negara
POI,toko inti plass,toko inti plass
POI,resto wendy's,transmart lampung
POI,toko aneka plastik,toko aneka plastik sako
POI,pluit village,"pluit village, mall"
POI,agatos jatiasih,agatos jatiasih
POI,baim seblak,lapangan bola
POI,pelabuhan perikanan samudera bungus,pelabuhan perikanan samudera bungus
POI,buana impian 2,buana impian 2
POI,sman 8 kabupaten tangerang,sman 8 kabupaten tangerang
POI,ibu laila,ibu laila
POI,asrama tni ad,asrama tni ad
POI,vape corner,86 vape corner
POI,jaket cell,jaket cell
POI,warung subur,warung subur
POI,grand mumtaz,grand mumtaz recidence
POI,bengkel las pak doel,bengkel las pak doel
POI,stel velg,stel velg
POI,jembatan gantung payak,jembatan gantung payak
POI,love coffee,love coffee
POI,warung naira,warung naira
POI,triwung lor,terminal bayuangga
POI,vhyee shop,vhyee shop
POI,axogy agen,axogy agen
POI,super re-tro trev,super re-tro
POI,sma negeri 9 kab tangerang,sma negeri 9 kab tangerang
POI,pt bas salim wisata,pt bas salim wisata
POI,sinaksak tapian,doorsmer iin
POI,perumahan wahana,perumahan wahana
POI,speed net,speed net
POI,the savia,the savia
POI,food indonesia,sulthon food indonesia
POI,medie salon,medie salon
POI,bali home stay rooms available,bali home stay rooms available
POI,yanto,yanto
POI,green bay,green bay
POI,bank btn,bank btn
POI,tambang timah,tambang timah. pt
POI,kampoeng kalapa,kampoeng kalapa
POI,komplek bea cukai,komplek bea cukai
POI,zee interior,zee interior
POI,abadi mukti pt,abadi mukti pt
POI,soto mie dan sop iga mpo tati,soto mie dan sop iga mpo tati
POI,jual keramik murah,jual keramik murah
POI,sumur bor,sumur bor
POI,praktik dr moedrik,praktik dr moedrik
POI,nasi goreng marso yoso,nasi goreng marso yoso
POI,pom mini,pom mini
POI,mifta watch - jatos mall,mifta watch - jatos mall
POI,bankara ramen,bankara ramen
POI,toko pirma elektronik,toko pirma elektronik
POI,graha selaras,graha selaras
POI,toko bu amir,toko bu amir
POI,roma autosport,roma autosport
POI,aur kuning,aur kuning
POI,muara harus,muara harus
POI,perumahan jaya permai,perumahan jaya permai
POI,bunga manik lova,bunga manik lova
POI,sea food & nadi bebek cak hadi,sea food & nadi bebek cak hadi
POI,komplek bni,komplek bni
POI,fogi kel.,fogi kel.
POI,mega cell,mega cell
POI,komplek griya inti sentosa,komplek griya inti sentosa
POI,tiga putri cell,tiga putri cell
POI,argo luwes toko,argo luwes toko
POI,warteg sarirasa 69,warteg sarirasa 69
POI,garza salon,garza salon
POI,pasar astana anyar,pasar astana anyar
POI,scotch,scotch
POI,three cell,three cell
POI,taman mini indonesia indah,taman mini indonesia indah
POI,fai reflexy,fai reflexy
POI,sendang pancur,sendang pancur
POI,sebelah bank bri,bank bri bogor
POI,jembatan besi 2,jembatan besi
POI,es doger prima rasa,es doger prima rasa
POI,toko maria ulfa,toko maria ulfa
POI,jembatan penggoli,jembatan penggoli
POI,tugu pacul,tugu pacul
POI,toko sepeda maju,toko sepeda maju
POI,perum 369 view,perum 369 view
POI,gallery bagoes photography,gallery bagoes photography
POI,putra cahaya agung,putra cahaya agung
POI,karya logam ud,karya logam ud
POI,pusaka dewata toko,pusaka dewata toko
POI,alaey shop,alaey shop
POI,mujiyati,mujiyati
POI,perumnas raya,halte perumnas raya
POI,laviolas,laviolas
POI,stasiun cisauk,stasiun cisauk
POI,yasin cell,yasin cell
POI,taman ventura indah 2,taman ventura indah 2
POI,toko jamu sederhana,toko jamu sederhana jaga sehat
POI,apotek pelita hati,apotek pelita hati
POI,toko nur,toko nur
POI,poh telu,poh telu
POI,hero toys,hero toys
POI,taman sari visi computer & printer,visi computer & printer
POI,toko sb furniture,toko sb furniture
POI,wijaya metalindo,wijaya metalindo
POI,masjid assalam,masjid assalam
POI,depot kalbar,depot kalbar
POI,mie ayam bakso wong solo,mie ayam bakso wong solo
POI,fatih cell,fatih cell
POI,perum lagan permai,perum lagan permai
POI,meubel hidayah,meubel hidayah
POI,pasar padawangi,pasar padawangi
POI,taman aster golf,taman aster golf
POI,alun alun kidul boyolali,alun alun kidul boyolali
POI,mie ayam cak bedut,mie ayam cak bedut
POI,sewa mobil sidoarjo king,sewa mobil sidoarjo
POI,windhy salon,windhy salon
POI,rm elegan,rm elegan
POI,kantor lurah tapa,kantor lurah tapa
POI,taman remaja muara tembesi,taman remaja muara tembesi
POI,kcp tamalanrea,ruko spg
POI,setiabudhi terrace,setiabudhi terrace
POI,klinik prima farma,klinik prima farma
POI,siliw jenisa,jenisa
POI,ah chocoblended,ah chocoblended
POI,mall thamrin city,mall thamrin city
POI,toko barel,toko barel
POI,ranca teja,ranca teja
POI,isan,isan
POI,anyan,anyan
POI,subur jaya,subur jaya
POI,the japan cee-bee,the japan cee-bee chemical
POI,nasi bakar cokro,nasi bakar cokro
POI,cak man warung,cak man warung
POI,taman bunga,taman bunga
POI,btn citra ayu,btn citra ayu
POI,taman jangkrik,taman jangkrik
POI,g and r net,g and r net
POI,apartemen gunawangsa,apartemen gunawangsa manyar
POI,toko mitra jaya,toko mitra jaya
POI,cluster pelangi,cluster pelangi
POI,bekasi - jawa barat -,sunset ave ap3
POI,sd negeri budiharja,sd negeri budiharja
POI,toko indra ng electrik,toko indra ng electrik
POI,pasar sepatan,timicy
POI,sudiasih,sudiasih
POI,toko baju aulia,toko baju aulia rahman
POI,griya farma,griya farma
POI,paud tanwirul qulub,paud tanwirul qulub
POI,rumah susun,rumah susun
POI,toko neni,toko neni
POI,pt. baet maal abadi,pt. baet maal abadi
POI,jaya imperial park,jaya imperial park
POI,helena,helena
POI,mis darul mustaqiem,mis darul mustaqiem
POI,toko cat,toko cat
POI,permata asri residence,permata asri residence
POI,sanggar senam bigv perumnas 1,sanggar senam bigv perumnas 1
POI,smp yos anugerah,smp yos anugerah
POI,wikikopi,wikikopi
POI,tama jaya,tama jaya ban sihombing
POI,wae ajang kel.,wae ajang kel.
POI,aras kabu,aras kabu
POI,toko rame,toko rame
POI,warung ucok ganteng,warung ucok ganteng
POI,smp negeri 2 rambutan,smp negeri 2 rambutan
POI,vanshobby,vanshobby
POI,depot ria,depot ria
POI,toko indy,toko indy
POI,herawaty s.pd,herawaty s.pd
POI,pln area lahat pt,pln area lahat pt
POI,bintang kartika makmur. pt,bintang kartika makmur. pt
POI,d' java salon,d' java salon
POI,stasiun wates,stasiun wates
POI,jembatan cibeureum,jembatan cibeureum
POI,orong bintang,orong bintang
POI,mitra bukalapak kelontong,mitra bukalapak kelontong
POI,bumi puspiptek asri,bumi puspiptek asri
POI,asrama tni ad,asrama tni ad
POI,komplek rpp 1,komplek rpp 1
POI,taman bayu,taman bayu
POI,yayasan al ishaqiyah,yayasan al ishaqiyah
POI,varia service,varia service
POI,atm bri,atm bri
POI,purwaraja sri wielde,sri wielde
POI,rtadio sip fm,rtadio sip fm
POI,graha irama,graha irama lt. 17
POI,toko ice,toko ice
POI,komplek pln semarang,komplek pln
POI,hidat cell,hidat cell
POI,pasar iii,simpang kim 1
POI,warung tami,warung tami
POI,bale tirtawana,bale tirtawana
POI,ahass kebon sari motor,ahass kebon sari motor
POI,perak indah toko,perak indah toko
POI,gar rental alat camping,rental alat camping
POI,lezat restaurant,lezat restaurant
POI,gerbang permai,gerbang permai
POI,vila,vila
POI,danamon,danamon
POI,sopo del tower,sopo del tower
POI,sinar jam,sinar jam
POI,toko bu har,toko bu har
POI,bsp regency,bsp regency
POI,toko jaket top one,toko jaket top one
POI,warung nasi bu atira,warung nasi bu atira
POI,dimsum pertok,dimsum pertok
POI,jne,jne
POI,rumah makan pamenang,rumah makan pamenang
POI,news up date belim,psgc galuh ciamis news up date
POI,toko cat borneo multi warna,toko cat borneo multi warna
POI,perumahan wahana,perumahan wahana
POI,molan salon,molan salon
POI,btn karim,btn karim
POI,shoap herbal,shoap herbal
POI,aman jaya,aman jaya
POI,d' cost,d' cost
POI,sd,sd
POI,depot air minum,depot air minum
POI,taman cempaka,taman cempaka
POI,bangkit jaya barokah,bangkit jaya barokah
POI,balai desa perdamaian,balai desa perdamaian
POI,perumahan bintan permai,perumahan bintan permai
POI,kasmirah,kasmirah
POI,toko pak nono,toko pak nono
POI,bakso pa' de idola,bakso pa' de idola
POI,pusat grosir metro tanah abang,blok a
POI,btn tabaria,btn tabaria
POI,"dr. tri praptomo, sp.b","dr. tri praptomo, sp.b"
POI,rcs bimbel,rcs bimbel
POI,papan mas blok a,papan mas blok a
POI,cuci motor & mobil,cuci motor & mobil
POI,terminal terpadu merak,terminal terpadu merak
POI,villa gunung lestari,villa gunung lestari
POI,komplek citra,komplek citra
POI,paud mutiara 2,paud mutiara 2
POI,drs. tukimin,drs. tukimin
POI,inbisco niaga.pt,inbisco niaga.pt
POI,ud khaborael,ud khaborael
POI,smp negeri 1 pancur batu,smp negeri 1 pancur batu
POI,situ cipanunjang,situ cipanunjang
POI,musholla al akhyar,kayu tinggi
POI,multi phone,multi phone
POI,kimia farma apotek,perumahan taman griya
POI,perumahan taman griya,perumahan taman griya
POI,kompleks chrysant,kompleks chrysant
POI,ayu laundry,ayu laundry
POI,kos putri laningrum,kos putri laningrum
POI,perumahan bayur sarana indah,perumahan bayur sarana indah
POI,mess kijang,mess kijang
POI,apartemen patria park,apartemen patria park
POI,arcadia village,arcadia village
POI,v & l mode,v & l mode
POI,nasi goreng sari rasa bajuri,nasi goreng sari rasa bajuri
POI,kuta,next to papaya fresh gallery
POI,stand salad bites,istana buah
POI,toko irwan,toko irwan
POI,bakso arto moro,bakso arto moro
POI,kebun sayur organik,kebun sayur organik (kso)
POI,toko asnap,toko asnap
POI,btn puri,btn puri
POI,ghina house,ghina house
POI,ana widiati,ana widiati
POI,int. pt,sutan kareem int. pt
POI,perum griya mukti,perum griya mukti
POI,warung gugun,warung gugun
POI,ojo lali,ojo lali
POI,musholla griya mulya,griya mulya
POI,gedung pbnu,gedung pbnu
POI,btn kolam,btn kolam
POI,lapangan basket,lapangan basket
POI,stasiun delanggu,stasiun delanggu
POI,komplek karya baru permai,komplek karya baru permai
POI,d'hea bimbel,d'hea bimbel
POI,alfamart rengas bandung,alfamart rengas bandung
POI,alfamart cibinong,alfamart cibinong
POI,dapur kayu manis,dapur kayu manis
POI,stasiun rogojampi,stasiun rogojampi
POI,ibu elis,ibu elis
POI,ud usman material,ud usman material
POI,fahri collection,fahri collection
POI,bank jateng,bank jateng
POI,indomaret,indomaret
POI,logo galuh mas,belakang logo
POI,kuta ground,ground flo
POI,sena motor,sena motor
POI,"bidan martini, amd, keb","bidan martini, amd, keb"
POI,halte griya bukit jaya 2,halte griya bukit jaya 2
POI,bank mandiri,bank mandiri
POI,hotel agusta,samping hotel agusta
POI,toko sayu,toko sayu
POI,jembatan anggrek,jembatan anggrek
POI,kawung rendeng,kawung rendeng
POI,puskesmas tajinan,puskesmas tajinan
POI,pluto hills residence,pluto hills residence
POI,musholla al mukhlisin,musholla al mukhlisin
POI,cctv bali,cctv bali
POI,total buah segar,total buah segar
POI,seberang pemadam kebakaran,seberang pemadam kebakaran
POI,celebrity fitness food centrum,puri mutiara
POI,puri mutiara,puri mutiara
POI,delta kencana cv n,delta kencana cv
POI,visa,visa
POI,selajambe garden,selajambe garden
POI,alfamart cuplik-c,alfamart
POI,kantor sap expres,ruko pgm
POI,ruko pgm,ruko pgm
POI,lubuk alung,lubuk alung
POI,kg perak,kg perak
POI,mitra salon 2,mitra salon 2
POI,warna grafindo sejati pt,warna grafindo sejati pt
POI,asrama tni ad,asrama tni ad
POI,nglanduk nglanduk,"nglanduk, wungu"
POI,martabak darma putra,martabak darma putra
POI,perum jasa tirta 1,perum jasa tirta 1
POI,ikan bakar 49,ikan bakar 49
POI,pabrik spn,spn 59
POI,pro motor,pro motor
POI,cimb niaga,cimb niaga
POI,kebun raya kuningan,kebun raya kuningan
POI,tozi estate,tozi estate id
POI,wisma monex,wisma monex
POI,menara jamsostek,menara jamsostek
POI,gor ciracas,gor ciracas
POI,rohit cell,rohit cell
POI,rey media printing,rey media printing
POI,dedi bro,dedi bro
POI,komplek ipb1 pesut,komplek ipb1
POI,salon noni,salon noni
POI,kantor desa aro,kantor desa aro
POI,surya net,surya net
POI,livia leging,livia leging
POI,ud budi karya,ud budi karya
POI,visa,visa
POI,masjid wanusobo,masjid wanusobo
POI,agen fadly snack,agen fadly snack
POI,palm spring regency,palm spring regency
POI,saung sukun,saung sukun 55_ngkong tunin
POI,graha mustika,graha mustika
POI,bebek lumintu,bebek lumintu
POI,musholla al-kartini,musholla al-kartini
POI,anong pet care,anong pet care
POI,dato. pd,dato. pd
POI,masjid yps,masjid yps
POI,stasiun legok,stasiun legok
POI,aneka buah o3,aneka buah o3
POI,walet angkasa pt,walet angkasa pt
POI,anni,anni
POI,sido muncul,sido muncul
POI,sd luar biasa tunarungu santi rama,sd luar biasa tunarungu santi rama
POI,mekarsari permai,mekarsari permai
POI,kedai warung,kedai warung
POI,taman kota mas,taman kota mas
POI,perumahan nuansa regency,perumahan nuansa regency
POI,one coffee perdagangan,bandar jawa
POI,simpang asoka,simpang asoka
POI,galon kupi 3,galon kupi 3
POI,warung mangga,warung mangga
POI,terminal pakusari,terminal pakusari
POI,cibubur village,cibubur village
POI,clock up laundry,clock up laundry
POI,sumur bor,sumur bor
POI,taman paris,taman paris
POI,iyah,iyah
POI,buae kel.,buae kel.
POI,sgd sariyo godek dowo,sgd sariyo godek dowo
POI,borneo cellular,borneo cellular
